timestamp,funding_rate,symbol,source
2022-02-01 00:00:00.010000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-01 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2022-02-01 16:00:00.004000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-02 00:00:00.004000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-02 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2022-02-02 16:00:00.002000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-03 00:00:00.002000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-03 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2022-02-03 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2022-02-04 00:00:00.018000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-04 08:00:00.005000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-04 16:00:00.010000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-05 00:00:00.014000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-05 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2022-02-05 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2022-02-06 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2022-02-06 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2022-02-06 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2022-02-07 00:00:00.003000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-07 08:00:00.014000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-07 16:00:00.003000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-08 00:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-08 08:00:00.003000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-08 16:00:00.002000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-09 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2022-02-09 08:00:00.005000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-09 16:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-10 00:00:00.012000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-10 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2022-02-10 16:00:00.006000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-11 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2022-02-11 08:00:00.009000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-11 16:00:00.015000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-12 00:00:00.020000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-12 08:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-12 16:00:00.007000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-13 00:00:00.022000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-13 08:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-13 16:00:00.007000+00:00,8.0,BTCUSDT,archive_monthly
2022-02-14 00:00:00.005000+00:00,8.0,BTCUSDT,archive_monthly
