timestamp,funding_rate,symbol,source
2022-12-01 00:00:00.001000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-01 08:00:00.006000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-01 16:00:00+00:00,8.0,ETHUSDT,archive_monthly
2022-12-02 00:00:00.001000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-02 08:00:00.016000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-02 16:00:00.017000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-03 00:00:00.006000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-03 08:00:00+00:00,8.0,ETHUSDT,archive_monthly
2022-12-03 16:00:00.011000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-04 00:00:00.006000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-04 08:00:00+00:00,8.0,ETHUSDT,archive_monthly
2022-12-04 16:00:00.006000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-05 00:00:00.002000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-05 08:00:00.011000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-05 16:00:00.008000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-06 00:00:00.014000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-06 08:00:00.027000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-06 16:00:00.009000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-07 00:00:00+00:00,8.0,ETHUSDT,archive_monthly
2022-12-07 08:00:00+00:00,8.0,ETHUSDT,archive_monthly
2022-12-07 16:00:00+00:00,8.0,ETHUSDT,archive_monthly
2022-12-08 00:00:00.006000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-08 08:00:00+00:00,8.0,ETHUSDT,archive_monthly
2022-12-08 16:00:00.014000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-09 00:00:00.017000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-09 08:00:00.005000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-09 16:00:00+00:00,8.0,ETHUSDT,archive_monthly
2022-12-10 00:00:00.009000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-10 08:00:00.010000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-10 16:00:00.001000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-11 00:00:00.011000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-11 08:00:00.007000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-11 16:00:00.011000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-12 00:00:00+00:00,8.0,ETHUSDT,archive_monthly
2022-12-12 08:00:00.004000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-12 16:00:00+00:00,8.0,ETHUSDT,archive_monthly
2022-12-13 00:00:00+00:00,8.0,ETHUSDT,archive_monthly
2022-12-13 08:00:00.018000+00:00,8.0,ETHUSDT,archive_monthly
2022-12-13 16:00:00.011000+00:00,8.0,ETHUSDT,archive_monthly
